willay|v.tr.|avisar; advertir; prevenir; presagiar; predecir; anunciar; comunicar; contar; enunciar; anuncio; augurio; informar; narrar; relatar; declarar; onfesar; manifestar; mencionar; anunciarse; avisar; comunicar; avisar; noticiar; comunicar; denunciar; divulgar; notificar; revelar; avisar; xplicar
willay|v.tr.(<i>d2</i>)|significar; querer decir
willay|v.tr.(<i>d3</i>)|tocar; molestar
willay kamayuq|s.|periodista
willaykuy|s.|cuento; leyenda
willay p'anqa|s.(<i>neo</i>)|periódico
willay riqsichiy|s.|prensa (<i>medios de comunicación</i>)
willay riqsichiypi llamk'aqkuna|s.|prensa (<i>trabajadores de la prensa</i>)
willka|adj.|sagrado
willka|s.(<i>fam</i>)|nieta; nieto; bisnieta; bisnieto
willka|s.(<i>spi</i>)|sacerdote; cura; dios
willkachay|v.tr.|consagrar
willkallay|s.|mi querido nieto
Willkamayu|s.(<i>top</i>)|Río Sagrado; río en el departamento del Qosqo; (<i>esp.</i>) Vilcanota; Urubamba
willkanqa|s.|portento
Willkanuta|s.(<i>top</i>)|pico nevado del Cuzco; (<i>esp.</i>) Vilcanota
Willka Ñust'a|s.(<i>top</i>)|"Vilcanota (<i> ← ""princesa del la luz negra""</i>); nombre antíguo del río Urubamba"
Willkapampa|s.(<i>top</i>)|región en el departamento del Qosqo; (<i>esp.</i>) Vilcabamba
willkaparu|s.|maíz negro de primera calidad; maíz de grano muy oscuro
Willkaqutu|s.(<i>top</i>)|"un cerro entre Huanri y Surco, en el departamento de Lima (<i>Perú</i>); (<i>esp.</i>) Huillcacoto; (<i>orig.</i>) Villcacoto"
Willka Qhichwa|s.(<i>top</i>)|"Valle Sagrado; valle del río Willkamayu (<i>Vilcanota, Urubamba</i>)"
Willka Waman|s.(<i>top</i>)|"ciudad, provincia y sitio arqueológico de los Inkas en el departamento de Ayacucho (<i>Perú</i>); (<i>esp.</i>) Vilcas Huamán (<i> ← halcón sagrado</i>)"
Willkawaman|s.(<i>top</i>)|"refugio histórico de los Inkas en la región de Willkapampa, probablemente el presente Machu Pikchu; (<i>esp.</i>) Vilcashuamán (<i> ← halcón sagrado</i>)"
willka wasi|s.|templo
willk'u|s.(<i>bot</i>)|especie de enredadera
willk'uyuyu|s.(<i>bot</i>)|berros
willuy|v.tr.|cortar; talar; amputar
win|s.|sueno; sonido
Winas nuchis!|expr.(<i>esp</i>)|¡Buenas noches!
Winas tardis!|expr.(<i>esp</i>)|¡Buenas tardes!
winay|s.|carga de paja
winay|v.tr.|meter; llenar algo en costales o en algo; llenar; rellenar
winaykuy|v.tr.|poner en un bolso
wincha|s.(<i>tex</i>)|vincha; cinta para sostener el cabello; cinta métrica
winchis|expr.(<i>l.esp</i>)|Buenos días!; ¡Buenos dias!
winchuka|s.(<i>zoo</i>)|vinchuca; chinche que transmite la fiebre de Chagas; insecto hematófago; insecto alado trasmisor del mal de chagas
windiy|v.tr.(<i>esp</i>)|vender
win diya|s.(<i>esp</i>)|buenos días
winku|adj.|torcido
winku|s.|recipiente; cucharón
winkukuy|v.intr.|extenderse
Winkumpa|s.(<i>top</i>)|"lugar cerca de Huarochirí, en la provincia de Huarochirí (<i>departamento de Lima, Perú</i>); (<i>esp.</i>) Huincompa; (<i>orig.</i>) Vincompa"
winkunpaq|adj.|horizontal
winkusqamanta|adj.|echado; acostado
winkusqa sikwi|s.|línea horizontal
winkuy|v.intr.|extenderse; alargarse; apoyarse; hecharse; tenderse
winkuyay|v.tr.|torcer
winq'u|s.|onda; ola
winq'u|s.(<i>tex</i>)|ondas (<i>diseño de cinturones de líneas estrechas zigzag</i>)
winsu|s.(<i>fam</i>)|hijo menor de todos; último hijo o hija de una familia; último hijo de la familia
wintana|s.(<i>esp</i>)|ventana
wintisu|s.(<i>agr</i>)(<i>amz</i>)|"jugo de caña de azúcar, fermentado 20 días"
wintiy|v.intr.|saltar alrededor
Winus diyas!|expr.(<i>esp</i>)|¡Buenos días!
wiña|s.|edad
wiñachiq|s.a.|el que cría; criador; tutor
wiñachiy|v.tr.|criar; hacer crecer o acrecentar; educar
wiñapu|s.|harina fermentada para chicha; bebida fermentada de maíz que empieza a germinar
wiñaq rumi|s.(<i>mit</i>)|"roca creciente, se refiere a la energía vital y el cambio de la natura de la roca"
wiñaray|v.mov.|aparecer brotes en los cereales o en los tubérculos
wiñariy|v.intr.|nacer
wiñasqa|p.p.p.|crecido
wiña-wiñaymanta|adv.t.|desde la eternidad
wiña-wiñaypaq|adv.t.|eterno; para siempre
wiñay|adj.|eterno
wiñay|adv.t.|siempre; eterno; siempre en todo tiempo
wiñay|s.|eternidad; edad
wiñay|s.|siglo; espacio de tiempo 100 años
wiñay|v.intr.|crecer; criarse; nacer; desarrollar; desarrollarse; desarrollar los vegetables; brotar; crecer (<i>para animales y gente</i>)
wiñaychakuy|v.intr.|perpetuarse; eternizarse; inmortalizarse
wiñay kachkaq|adj.|eterno
wiñay kaq|adj.|eterno
wiñay kawsay|s.|historia
wiñay kawsay|s.(<i>cri</i>)|vida eterna
wiñay kawsaymanta yachay|s.(<i>neo</i>)|ciencias sociales
wiñay kay|s.|eternidad
wiñaymanta|adv.t.|desde siempre
wiñay masi|s.|contemporáneo; de la misma edad
wiñaynintin|adj.|contemporáneo; actual
wiñaypaq|adv.t.|eterno; para siempre; para siempre; eternamente
wiñaypaq wiñayninkama|adv.t.|por siempre; siglo por siglo
wiñaypura|adj.|contemporáneo; actual
wiñay tratu|s.|pacto eterno
wiñaywayna|s.|perpetuamente joven; siempre jove
wiñaywayna|s.(<i>bot</i>)|variedad de orquídea
wiñi|s.(<i>zoo</i>)|tordo; zorzal gris
wipachi|s.|plomada que usa el albañil
wipachiniy|s.|nivel
wipaq|s.|desechos; cintura; basura
wipar sikwi|s.|línea vertical
wipiq huchha|s.(<i>mat</i>)|exponente
wipiq huchhaqpa|adj.poses.|exponencial
wipiy|v.tr.|suspender (<i>elevar o colgar</i>)
wipu|s.(<i>zoo</i>)|una variedad de pez
wipyay|v.tr.|pegar con palo; pegar
wiphala|s.|bandera; bandera del imperio inca; bandera del tawantinsuyu
wiqa|adj.|loco
wiqaw|s.(<i>ana</i>)|talle; cintura
wiqaw wasa tullu|s.(<i>ana</i>)|lumbar
wiqaw wasa tullukuna|s.(<i>ana</i>)|lumbares
wiqi|s.|lágrima; llanto; rugido
wiqi|s.(<i>bot.ana</i>)|resina; savia
wiqihunt'a|s.|lleno de lágrimas; lloroso
wiqi muyu|s.(<i>bot</i>)|fruta pegajo
wiqi pacha|s.|valle de lágrimas
wiqisapa|s.p.|lagrimoso
wiqlla|s.(<i>bot</i>)|"hueclla (<i>planta de hojas lanceoladas que crece sobre las rocas, sus hojas sirven de alimento a los ganados, sus flores (<i>MACHITU</i>) de adornos para las capillas y procesiones en Semana Santa - En la base de las hojas mantiene el agua por mucho tiempo</i>)"
wiqru|s.|loro
wiqti|s.(<i>med</i>)|legaña
wiqu|adj.|encorvado; incorrecto
wiqu|s.(<i>uni</i>)|jeme
wiquntuy|s.(<i>bot</i>)|especie de arbusto epifítico usado como medicina contra la reuma
wiqu t'asratu|s.(<i>mat</i>)|trapezoide
wiqwiy|v.mov.|culebrear; serpentear; zigzaguear
wiq'a|s.|contenido de la pansa de los intestinos de los animales
wiq'achiy|v.tr.|hacer limpiar el contenido de la panza y de los intestinos
wiq'ay|v.tr.|limpiar el contenido de la panza y de los intestinos; lavar tripa
wiq'iy|v.intr.|lagrimear; derramar iágrimas; ilorar
wiq'uy|v.intr.|vomitar; beber a grandes sorbos
wira|adj.|gordo; grueso; obeso
wira|adj.(<i>d2</i>)|sucio
wira|s.|grasa; sebo; manteca; aceite; cebo; grasa injundia
wirachay|v.tr.|ensebar; engrasar
wira malkachu|s.(<i>bot</i>)|especie de papa
wirapi yanuy|v.tr.|freír
wiraqucha|s.|persona de la sociedad no indígena; blanco; caballero; señor; hombre blanco; español; don
Wiraqucha|s.(<i>mit</i>)|deidad andina; dios superior invisible
Wiraqucha Inka|s.(<i>per</i>)|el ocho emperador Inka
wiraquchawan runawan|s.|mestizo
wira q'umpu|s.(<i>med</i>)|lipoma
wiraq'uwa|s.|grasa y ciertas hierbas que se queman para conjura ciertos males
wirasapa|adj.|grasiento; grasiento (<i>comida</i>)
wirasapa|s.p.|gordo; corpulento
wira unquy|s.(<i>med</i>)|lipoma
wirawan llutay|v.tr.|engrasar
wira-wira|s.(<i>bot</i>)|planta de la familia de las compuestas; se usa como mate para la tos; un arbusto para los cuyes; huira-huira
wira-wira|s.(<i>bot</i>)|vira-vira; huira-huira; una planta de la familia de las compuestas que se usa como mate para la tos; una variedad de hierba medicinal
wirayachiy|v.tr.|hacer engordar; engordar
wirayakuy|v.intr.|engordarse
wirayasqa|p.p.p.|cebado; engordado
wirayay|v.intr.|engordar; engordarse
wirbina|s.(<i>bot</i>)(<i>esp</i>)|verbena; especie de planta de la selva (<i>uso principal: medicina</i>)
wiri|s.(<i>agr</i>)(<i>aym</i>)(<i>d1</i>)|tirapié andino
wiri|s.(<i>agr</i>)(<i>aym</i>)(<i>d2</i>)|hombre que usa un tirapié
wiriqinqi|s.|hueroqueque (<i>especie de ave grande</i>)
wiririma|s.(<i>bot</i>)|especie de palmera
wiririma|s.(<i>zoo</i>)|especie de concha
wirkhi|s.|vasija de barro de boca ancha; cántaro de gran tamaño de boca muy ancha
wirkhi siki|s.|trasero grande
wirk'itu|s.(<i>tex</i>)|motivo pallay en tejidos (<i>significado no claro</i>)
wirp'a|s.(<i>ana</i>)|labio inferior; labios; labio; (<i>BOL:</i>) labio superior (<i>?</i>)
wirp'asapa|adj.|besudo de labios gruesos
wirriy|s.(<i>his</i>)(<i>esp</i>)|virrey (<i>en el tiempo colonial</i>)
wirriypa pachakan|s.(<i>his</i>)(<i>p.esp</i>)|mayordomo mayor del Virrey
wirta|s.(<i>agr</i>)(<i>esp</i>)|huerta; chacra pequeña; huerta; chacra
wiru|s.|caña; tallo de maíz; caña verde de maíz de jugo dulce; caña de mais; palo; caña de maíz
wiru|s.(<i>bot</i>)|caña de azúcar; caña azúcar
wiru chakra|s.|cañaveral
wiru hanch'uy|v.intr.|chupar jugo de tallos de maíz
wirukruy|v.tr.|arquear
wiru millma|s.(<i>tex</i>)|lana torcida y larga
wiruti|s.|pequeño dardo empleado con la pucuna para cazar; dardo empleado con la pucuna; lo que usa el brujo para hacer daño
wiruti sankudu|s.(<i>zoo</i>)(<i>p.esp</i>)|virote zancudo; anofeles (<i>transmisor de la malaria</i>)
wiruy|v.intr.|chupar caña; chupar la caña de maíz
wiruy|v.tr.|golpear (<i>con un palo</i>); tocar el tambor
wisa|s.|mellizo
wisa|s.(<i>his</i>)|guerrero incáico
wisaqay|v.intr.|trasvasar la chicha
wisara|s.|cicatriz
wisi|s.|cuchara
wisimuy|v.tr.|ir a sacar agua
wisina|s.|envase; recipiente con que se extrae agua u otro líquido
wisipuy|s.|transfusión
wisipuy|v.tr.|trasvasar líquido de un recipiente a otro; trasegar
wisiqay|v.tr.|extraer parte de un líquido
wisiy|v.tr.|sacar líquido de un recipiente; coger líquidos o granos; tomar un líqudo con n vaso para ponerlo en algo más grande; extraer agua u otro liquido de u depósito
wisku|s.(<i>aym</i>)|abarca
wiskul|s.(<i>zoo</i>)|buitre
wisk'acha|s.(<i>zoo</i>)|vizcacha; viscacha; mamífero roedor que vive en las montañas andinas
wislla|s.|cuchara; cucharón; cucharón de madera
wisllay|v.tr.|usar la cuchara
wisniykuy|v.tr.|desparramar
wispa|adj.|boquitorcido
wispalla|s.|mujer melliza
wispillu|s.(<i>zoo</i>)|una variedad de ave zancuda
wisqa hacha|s.(<i>bot</i>)|"planta de catarro (<i>planta pequeña que cuando se la coge exhala un olor fuerte que produce stornudos y catarro, posiblemente es su defensa. Esta planta crece en as altura de Pachma (<i>Yuramarca</i>)</i>)"
wisquchu|s.(<i>mit</i>)(<i>his</i>)|brujas; seres nocturnos fantásticos (<i>dicen que las topaban de noche en figuras de cabeza humana solamente silbando así no más: wis-wis</i>)
wisq'u|adj.|con un solo ojo; tuerto
wistuta allichiy|v.tr.|enderezar
wistuyay|v.intr.|ponerse torcido (<i>ej. los ojos</i>)
wist'u|adj.|torcido; chueco; torcido; curvo; cojo; torcido del pie
wist'u asnu|s.(<i>k</i>)|¡asno inútil!
wist'u chaki|adj.|cojo
wist'uchay|v.tr.|torcer
wist'uku|s.|desviación
wist'u ñawi|s.|bizco; bisojo; miope
wist'u piku|s.|morro oblicuo
wist'u wist'u|adv.m.|en zigzag
wist'uy|v.mov.|cojear
wist'uy|v.tr.|torcer
wist'uykachay|v.intr.|rodear
wist'uykuy|v.intr.|desviarse; ir el camino incorrecto
wisu|s.(<i>bot</i>)|liquen
wisún|s.(<i>zoo</i>)|una variedad de iguana
Wisu wiri|s.(<i>ast</i>)|constelación andina del Arado
wiswi|adj.(<i>k</i>)|seboso; grasiento
wiswi|s.|mugre; suciedad grasosa
wis-wis|s.onom.|silbo de las brujas
wisyakuq|s.|pito
wisyay|v.dic.|silbar
wisyay|v.intr.|sufrir diarrea
wita|s.(<i>d2</i>)|cucharón
wita|s.(<i>zoo</i>)|bagrecito de río; especie de pez pequeño
witalta|s.(<i>zoo</i>)|ave acuática de los bañados
witi|s.|yerro
witi|s.(<i>zoo</i>)|ganso salvaje
witu|s.|punta
wituq|s.(<i>bot</i>)|"huito; huituc; variedad de árbol frutal cuyos frutos son llamados jagua, el ruto verde sirve para proteger la piel contra los mosquitos y para eñir de negro; especie de árbol de la selva (<i>uso principal: medicina, ritual</i>); árbol de madera dura, su fruto comestible es medicinal (<i>tos</i>). La fruta verde, tostada entre hojas de platano y luego frotada sobre la piel, tiene la virtud de poner a ésta completamente negra. Sirve a los ndios para sus pinturas y tatuajes. Mientras perdura la pintura, mas de ocho dias, no molestan tanto los mosquitos, al desaparecer, queda el utis mas limpio, blanco y libre de barros y erupciones. Es frecuente er a los indígenas completamente negros por haber pasado por todo su uerpo tan curioso afeite"
wituq|s.(<i>bot</i>)|variedad de higuera; ojé
wit'u|s.(<i>d2</i>)|rabo mocho
wit'u-wit'u|s.(<i>ana</i>)|coxis
wit'uy|v.tr.|amputar; mutilar; tronchar
wiyaqay|v.tr.|escaldar
wiywina|adj.|invariable
wurru|s.(<i>esp</i>)|imbécil (<i> ← burro</i>)
y|adv.afirm.|de afirmación; es así; verdad; ciertamente
y|fon.|"(<i>fonema semiconsonante palatal, sonoro</i>); (<i>semi consonante palatal</i>)"
ya|expr.|¡ya!; de acuerdo; asi; ya está
yachachikuq|s.a.|el que se hace enseñar; alumno; estudiante; el que aprenden
yachachikuy|s.|enseñanza
yachachikuy|v.tr.|instruir; cualificar
yachachinakuy|v.recip.|estar de acuerdo
yachachina k'illa|s.|aula
yachachiq|s.a.|maestro; profesor; educador; maestra; el que enseña; profesor; preceptor; el que enseña; profesor; el que ensegñ; instructor
yachachiq kay|s.|magisterio
yachachisqa|p.p.p.|aprendiz
yachachiy|s.|principio; enseñanza; instrucci¡on; doctrina; educación
yachachiy|v.tr.|enseñar; capacitar; educar; hacer saber; anunciar; enseñar; enseñar; hacer aber; instruir; demostrar; acostumbrar; diciplinar; enterar; explicar; anifestar
yachachiy allwiya|s.|didáctica
yachachiykama|s.|magisterio
Yachachiykunawan Tratukunawan|s.|doctrina y promesas
yachakachiy|v.tr.|educar
yachakapuy|v.intr.|acostumbrarse
yachakay|v.intr.|acostumbrarse
yachakipa|s.|estudio
yachakipay|v.tr.|estudiar
yachakuchiku|s.|ejecución; arquitectura
yachakuchikuq|adj.|ejecutable
yachakuchiy|v.tr.|ejecutar
yachakuna|s.|lección
yachakupuq|adj.|útil
yachakuq|s.a.|alumno; alumna; el que aprende; aprendiz; estudiante; discípulo
yachakuy|v.cop.|quedarse a vivir
yachakuy|v.tr.|acostumbrarse; aclimatarse; adaptarse; aprender; estar sabiendo; estudiar; habituarse; acostumbrarse
yachana|s.|lección; curso; aprendido; escuela
yachana|s.(<i>d1</i>)|residencia; vivienda
yachanaq|s.(<i>neo</i>)|analfabeto
yachana wasi|s.|escuela
yachanaway|v.intr.|aprender
yachapa|s.|eco
yachapakuq|s.a.|aprendiz; estudiante
yachapaqnin|s.pr.|aprendiz
yachapay|v.tr.|imitar; copiar (<i>imitar</i>); remedar; repetir (<i>imitar</i>); hacer eco; imitar la voz de alguien
yachapayay|s.|gesto
yachapayay|v.tr.|remedar; imitar
yachaq|s.a.|sabio; conocedor; curandero; brujo; hechicero; entendido (<i>sabio</i>); chamán; shaman; el que sabe; el que conoce; el que aprende
yachaqa|s.|estudio
yachaqana wasi|s.|escuela
yachaqaq|s.a.|el que aprende; discípulo; escolar
yachaqay|v.tr.|aprender; estudiar
yachaq rimay|s.|pensamiento (<i>de sabio/sabia</i>)
yachariy|v.tr.|acostumbrarse a; discubrir; acostumbrarse en algún lugar; aclimatarse
yachaspa|adv.m.|a sabiendas; deliberadamente; sabiendo
yachasqa|p.p.p.|habituado; acostumbrado
yachasqa|s.|costumbre
yachasqa|s.(<i>ass</i>)|costumbre; norma
yachasqa mana yachasqata taripay|s.|examen
yachasqata willay|v.tr.|declarar
yachasqa uyay suwa|s.|público ladrón cursado o conocido
yachay|s.|saber; sabiduría; conocimiento; ciencia; experiencia; amor con voluntad; estudio
yachay|v.cop.|vivir (<i>habitar</i>); morar; residir; vivir (<i>morar</i>)
yachay|v.tr.|saber; aprender; conocer; anoticiarse; enterarse; darse cuenta; enterarse de; saber de vida; estudiar; saber; entender
yachaykachiy|v.tr.|aconsejar
yachaykawsay|s.|cultura
yachaykuy|v.tr.|tomar una práctica
yachayllap|adj.|despacio
yachayllawan ruray|s.|habilidad
yachayllawan ruray|v.intr.|ser hábil; ser astuto
yachaymin|v.intr.|estar cierto
yachayniyuq|s.p.|sabio; el que posee conocimiento; experto; con fuerza de saber
Yachayniyuq Palawra|s.|palabra de sabiduría
yachaypi takyay|v.intr.|estar convencido; estar confiado
yachay pukyu|s.|saber; sabiduría
yachayphuku|s.|remedón; imitador
yachaysapa|s.(<i>ass</i>)|ciencia
yachay suntur|s.(<i>neo</i>)|universidad
yachay wasi|s.|escuela; colegio; universidad; casa del saber; templo del saber
yachaywasiman riq|s.a.|escolar
yachaywayllukuq|s.|filósofo
yachaywayllukuy|s.|filosofía
yachay ...-y ...-man; yachay [+inf +-man]|expr.|tener el hábito de
yachiy|v.tr.|instruir; cualificar
yakapakuy|v.intr.|entremeterse
yakay|v.tr.|meter
yaka-yaka|s.(<i>zoo</i>)|pájaro carpintero; pájaro que vuela al ras del suelo
yaki kikin|pron.indef.|casi lo mismo
yakta kamachiwaychu|expr.|No me mandes demasiado
yaku|s.|agua; aguada; aguas; manantial; agual; cualquier líquido
yaku astaq|s.a.|acarreador de agua
yakucha|adj.|"muy aguado, que tiene mucho líquido (<i>también se refiere a tubérculos acuosos, ya por su naturaleza (<i>yacón</i>) o por malograrse</i>)"
yakuchaqrusqa|p.p.p.|diluido
yakuchi|s.|fiesta de bautizo
yakuchiy|v.tr.|abrevar
yaku glubu|s.(<i>p.esp</i>)|globo de agua; bomba de agua
yaku hina kuyuq kallpay|v.mov.|fluir
yaku hutk'u|s.|pozo
yaku illay|s.|deshidratación; sequía
yaku islampu|s.|ampolla; vejiga
yaku ispa|s.|orina
yaku ispay|s.|orina
yaku ispay|v.intr.|orinar; orinar; mear
yaku kachiq|s.(<i>bot</i>)|"yacu cachic; especie de árbol de la selva (<i>uso principal: medicina, alimento humano, alimento de animales</i>)"
yakukuna suyuyasqa|s.(<i>geo</i>)|contaminación del agua
yaku lubu|s.(<i>zoo</i>)|lobo de río
yakulla|s.|aguada
Yakumama|s.(<i>ast</i>)|constelación andina de la Serpiente
yakumama|s.(<i>mit</i>)|"deidad; madre del río; madre espiritual del río en forma de una anaconda igante al fondo del agua, contraparte de la sachamama"
yakumama|s.(<i>zoo</i>)|anaconda; yacumama; boa negra; boa gigante (<i>anaconda</i>)
yakuman rikch'aq|adj.|fluido
yaku manya|s.|orilla; playa
yakun|s.(<i>zoo</i>)|armadillo gigante; yacun armadillo
yakunayaq|s.a.|sediento
yakunayasqa|p.p.p.|sediento
yakunayawachkanmi|expr.|tengo sed
yakunayay|s.|sed
yakunayay|v.pron.|tener sed; tener deseos de agua; estar sediento
yaku ñan|s.|canal; acequia
yaku ñanta allichiy|v.tr.|canalizar
yakupa|s.(<i>tex</i>)|cordón del palito tras el separador del telar usado para controlar el orden y la tensión de la urdimbre
yaku papa|s.(<i>bot</i>)|papa mojada
yakupata|s.|margen de río; orilla
yakupi kawsaq|adj.|acuático
yakupi pampa(<i>ri</i>)y|v.mov.|sumergir; hundir
yakupi tiyaq|adj.|acuático
yakupi wiñaq|adj.|acuático
yakupi yaykuspa chinkariy|v.mov.|zambullir
yaku puma|s.(<i>zoo</i>)|lobo de río; yacu puma; especie de marta
yaku phaqchay|s.|salto de agua
yakuqiru|s.(<i>bot</i>)|especie de árbol
yakuqrusqa|p.p.p.|aguado
yaku qusñi|s.|vapor
yaku q'uñi|s.|desayuno
yaku q'uñita upyay|v.intr.|desayunar
yaku sunqu|s.(<i>ana</i>)|hígado
yakuta apamuy|expr.|trae agua
yakuta lluqsinapaq allasqa hatun hutk'u|s.|pozo
yakuta rumiyachiy|v.tr.|congelar
yakuta tanqay|v.tr.|bombear
yakuta wisiy|expr.|sacar agua
yaku tisay|s.|escarcha
yaku tukuta|s.(<i>bot</i>)|yacu tucuta; especie de planta medicinal de la selva ecuatoriana
yaku upyana sila|s.|jarro
yakuwan chapuy|v.tr.|aguar
yaku wisina|s.|balde; cubo
yakuyachiy|v.tr.|aguar; licuar; derretir; liquidar; deshelar; volverlo aguanoso; diluir; disolver
yakuyay|v.intr.|aguarse; licuarse; derretirse; volverse; agua
yakuychay|v.tr.|rezumar (<i>agua</i>)
yakyay|v.tr.|establecer
yallachay|v.tr.|tiznar
yalli|adj.|más; demás; excedente; demasiado
yalli|adj.(<i>d2</i>)|caro (<i>precio</i>)
yalli|adv.m.|muy
yalli|postpos.|más de
"yalli, yalli!"|expr.|"¡rápido, rápido!"
yalli alli|s.(<i>spi</i>)|"paju negativo o dañino que producen daños a las personas como el nvejecimiento prematuro, a través de la caida del cabello, el ncanecimiento -existen dos pajus dañiños como el ruyac paju y el lluchu paju"
yallichiq|s.a.|traductor
yallichiy|v.tr.|aumentar
yallichiy|v.tr.|traducir
yallimana|adv.m.|con exceso; demasiado
